"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2011-05-10",49.841427,49.955715,49.522858,49.921429,70522900,43.216854
"2011-05-11",49.860001,50,49.32,49.604286,8.4e+07,42.94231
"2011-05-12",49.445713,49.58857,48.895714,49.509998,80500000,42.86068
"2011-05-13",49.380001,49.464287,48.621429,48.642857,81529000,42.109985
"2011-05-16",48.457142,48.745716,47.514286,47.614285,112443800,41.219566
"2011-05-17",47.42857,48.02,47.247143,48.02,113083600,41.570786
"2011-05-18",48.067142,48.721428,48,48.552856,83694100,42.032082
"2011-05-19",48.868572,48.915714,48.381428,48.647144,65292500,42.113697
"2011-05-20",48.508572,48.707142,47.860001,47.888573,84492100,41.457008
"2011-05-23",47.138573,47.997143,47.060001,47.771427,95900000,41.355602
"2011-05-24",47.92857,47.985714,47.334286,47.455715,80481800,41.082294
"2011-05-25",47.632858,48.365715,47.549999,48.111427,73556000,41.649929
"2011-05-26",47.995716,48.127144,47.775715,47.857143,55640200,41.429794
"2011-05-27",47.828571,48.232857,47.758572,48.201427,50899800,41.727859
"2011-05-31",48.728573,49.689999,48.714287,49.689999,104438600,43.016495
"2011-06-01",49.83857,50.304287,49.235714,49.35857,138670700,42.729584
"2011-06-02",49.5,49.71143,49.185715,49.442856,84695800,42.80254
"2011-06-03",49.025715,49.332859,48.85857,49.062859,78312500,42.473591
"2011-06-06",49.385715,49.578571,48.258572,48.291428,115485300,41.805752
"2011-06-07",48.310001,48.317142,47.414288,47.434284,132446300,41.063732
"2011-06-08",47.397144,47.828571,47.235714,47.462856,83430900,41.088474
"2011-06-09",47.607143,47.667141,47.25,47.355713,68772200,40.995716
"2011-06-10",47.221428,47.380001,46.501427,46.557144,108488800,40.304398
"2011-06-13",46.742859,46.901428,46.438572,46.657143,82368300,40.390961
"2011-06-14",47.142857,47.607143,47.044285,47.491428,83642300,41.113205
"2011-06-15",47.107143,47.185715,46.41143,46.67857,99799000,40.409512
"2011-06-16",46.700001,46.954285,45.475716,46.451427,127647800,40.212875
"2011-06-17",46.998573,47.035713,45.622856,45.751427,153755000,39.606884
"2011-06-20",45.337143,45.385715,44.357143,45.045715,160161400,38.995956
"2011-06-21",45.240002,46.542858,45.028572,46.471428,123345600,40.230194
"2011-06-22",46.451427,46.985714,46.054287,46.087143,97645800,39.897514
"2011-06-23",45.562859,47.384285,45.445713,47.318573,139939800,40.963558
"2011-06-24",47.33857,47.592857,46.441429,46.621429,109951800,40.36005
"2011-06-27",46.798573,47.700001,46.75,47.434284,84953400,41.063732
"2011-06-28",47.664288,48.099998,47.634285,47.894287,73574900,41.46196
"2011-06-29",48.005714,48.052856,47.41143,47.720001,88136300,41.311077
"2011-06-30",47.814285,48.01857,47.548573,47.952858,80738700,41.512661
"2011-07-01",47.992859,49.07143,47.742859,49.037144,108828300,42.451332
"2011-07-05",49,49.975716,48.92857,49.918571,88763500,43.214375
"2011-07-06",49.849998,50.585712,49.529999,50.251427,111156500,43.502525
"2011-07-07",50.667141,51.142857,50.57143,51.028572,99915900,44.175301
"2011-07-08",50.477142,51.42857,50.314285,51.387142,122408300,44.485714
"2011-07-11",50.905716,51.395714,50.402859,50.57143,110668600,43.779568
"2011-07-12",50.504284,51.097141,49.802856,50.535713,112902300,43.748634
"2011-07-13",51.189999,51.42857,50.91143,51.145714,97909700,44.276707
"2011-07-14",51.572857,51.658573,50.905716,51.110001,107633400,44.245792
"2011-07-15",51.595715,52.142857,51.310001,52.131428,121116800,45.130054
"2011-07-18",52.204285,53.521427,52.182858,53.400002,143163300,46.228241
"2011-07-19",54,54.092857,53.331429,53.835712,204786400,46.605438
"2011-07-20",56.58857,56.610001,55.142857,55.271427,235335100,47.848339
"2011-07-21",55.278572,55.722858,54.842857,55.327145,131633600,47.896568
"2011-07-22",55.474285,56.435715,55.392857,56.185715,129182200,48.639839
"2011-07-25",55.764286,57.142857,55.66,56.92857,147451500,49.282921
"2011-07-26",57.142857,57.785713,57.097141,57.630001,119145600,49.890137
"2011-07-27",57.227142,57.52,56.021427,56.084286,164831100,48.552017
"2011-07-28",55.945713,56.712856,55.447144,55.974285,148508500,48.456799
"2011-07-29",55.377144,56.450001,54.857143,55.782856,158146100,48.291065
"2011-08-01",56.825714,57.07143,56.052856,56.67857,153209000,49.066498
"2011-08-02",56.807144,56.842857,55.478573,55.558571,159884900,48.096912
"2011-08-03",55.854286,56.221428,54.605713,56.081429,183127000,48.549541
"2011-08-04",55.630001,55.902859,53.907143,53.91,217851900,46.669743
"2011-08-05",54.348572,54.785713,51.795715,53.374287,301147700,46.205975
"2011-08-08",51.669998,52.53857,50.431427,50.458572,285958400,43.681858
"2011-08-09",51.614285,53.515713,50.714287,53.43,270645900,46.254219
"2011-08-10",53.021427,53.521427,51.785713,51.955715,219664200,44.977917
"2011-08-11",52.931427,53.635715,52.102856,53.385715,185492300,46.215874
"2011-08-12",54.009998,54.234287,53.46143,53.855713,132244000,46.622749
"2011-08-15",54.232857,54.995716,54.012856,54.772858,115136000,47.416718
"2011-08-16",54.502857,54.767143,53.722858,54.354286,124687500,47.054371
"2011-08-17",54.615715,54.931427,54,54.348572,110515300,47.049416
"2011-08-18",52.977142,53.235714,51.624287,52.292858,212858800,45.269787
"2011-08-19",51.738571,52.42857,50.857143,50.861427,193972100,44.030621
"2011-08-22",52.072857,52.125713,50.727142,50.919998,133828800,44.081306
"2011-08-23",51.471428,53.377144,51,53.371429,164208800,46.20351
"2011-08-24",53.352856,54.137142,52.942856,53.740002,156566900,46.522579
"2011-08-25",52.154285,53.635715,52.142857,53.388573,217836500,46.218342
"2011-08-26",53.024284,54.828571,52.971428,54.797142,160369300,47.43774
"2011-08-29",55.454285,55.92857,55.42857,55.709999,101317300,48.227997
"2011-08-30",55.464287,55.977142,55.172855,55.712856,104480600,48.23048
"2011-08-31",55.795715,56.011429,54.55143,54.975716,130646600,47.592335
"2011-09-01",55.117142,55.334286,54.388573,54.432858,85931300,47.122391
"2011-09-02",53.534286,54,53.118572,53.435715,109734800,46.259155
"2011-09-06",52.48143,54.332859,52.354286,54.248573,127424500,46.962841
"2011-09-07",55.080002,55.085712,54.57143,54.847141,87644200,47.481033
"2011-09-08",54.628571,55.515713,54.615715,54.877144,104039600,47.507008
"2011-09-09",54.847141,55.142857,53.574287,53.925713,141203300,46.68335
"2011-09-12",53.285713,54.41143,53.128571,54.277142,116958100,46.987572
"2011-09-13",54.591427,55.172855,54.32143,54.945713,110140100,47.566364
"2011-09-14",55.28857,56.029999,55.10857,55.614285,133681100,48.145142
"2011-09-15",55.918571,56.237144,55.700001,56.137142,104454700,48.59779
"2011-09-16",56.505714,57.214287,56.432858,57.214287,174628300,49.530254
"2011-09-19",56.714287,59.032856,56.457142,58.804287,205965200,50.906712
"2011-09-20",59.32143,60.408573,58.741428,59.064285,193938500,51.131794
"2011-09-21",59.94857,60.227142,58.857143,58.877144,151494000,50.969795
"2011-09-22",57.290001,58.545715,56.671429,57.402859,242120200,49.693508
"2011-09-23",57.182858,58.105713,57.121429,57.757141,136569300,50.00021
"2011-09-26",57.122856,57.71143,55.900002,57.595715,203219100,49.860462
"2011-09-27",58.389999,58.464287,56.865715,57.037144,158124400,49.3769
"2011-09-28",57.169998,57.677143,56.644287,56.715714,107409400,49.098644
"2011-09-29",57.417141,57.458572,55.172855,55.795715,162771700,48.3022
"2011-09-30",55.302856,55.555714,54.454285,54.474285,136910200,47.158245
"2011-10-03",54.33857,54.662857,53.310001,53.514286,167274800,46.327175
"2011-10-04",53.509998,54.542858,50.605713,53.214287,308419300,46.067471
"2011-10-05",52.55143,54.259998,51.471428,54.035713,196617400,46.778584
"2011-10-06",53.332859,54.968571,53.114285,53.91,203145600,46.669743
"2011-10-07",53.682858,53.962856,52.64143,52.828571,133864500,45.733555
"2011-10-10",54.155716,55.544285,54.029999,55.544285,110628700,48.084549
"2011-10-11",56.081429,57.597141,55.92857,57.184284,151421900,49.504288
"2011-10-12",58.191429,58.464287,57.162857,57.455715,155571500,49.739258
"2011-10-13",57.854286,58.347141,57.549999,58.347141,106546300,50.510963
"2011-10-14",59.547142,60.285713,59.324287,60.285713,143341800,52.189182
"2011-10-17",60.248573,60.957142,59.419998,59.998573,171511200,51.940617
"2011-10-18",60.251427,60.687141,59.427143,60.32,220400600,52.218872
"2011-10-19",57.335712,58.345715,56.828571,56.945713,276014900,49.297752
"2011-10-20",57.142857,57.192856,56.315716,56.472858,137317600,48.88839
"2011-10-21",56.871429,57.02,55.82143,56.124287,155311100,48.586658
"2011-10-24",56.597141,58.07143,56.485714,57.967144,125534500,50.182007
"2011-10-25",57.861427,58.078571,56.76857,56.824287,107606800,49.192642
"2011-10-26",57.394287,57.507141,56.164288,57.228573,114076200,49.542629
"2011-10-27",58.222858,58.42857,57.412857,57.812859,123666200,50.048447
"2011-10-28",57.57143,58.049999,57.501427,57.849998,80710700,50.080601
"2011-10-31",57.488571,58.475716,57.292858,57.825714,96375300,50.059574
"2011-11-01",56.772858,57.07143,56.174286,56.644287,132947500,49.036808
"2011-11-02",57.155716,57.205715,56.444286,56.772858,81837700,49.148113
"2011-11-03",57.009998,57.628571,56.48,57.581429,110346600,49.848099
"2011-11-04",57.432858,57.634285,57.022858,57.177143,75557300,49.498108
"2011-11-07",57.130001,57.142857,56.59,57.104286,67568900,49.43502
"2011-11-08",57.458572,58.285713,57.365715,58.032856,100110500,50.238895
"2011-11-09",56.709999,57.27,56.318573,56.468571,139671000,48.884686
"2011-11-10",56.718571,56.744286,54.592857,55.031429,186188100,47.64056
"2011-11-11",55.23,55.528572,54.322857,54.945713,163446500,47.566364
"2011-11-14",54.78857,55.035713,54.028572,54.18,108226300,46.903492
"2011-11-15",54.400002,55.642857,54.207142,55.547142,107702700,48.087025
"2011-11-16",55.607143,55.877144,54.902859,54.967144,87302600,47.584904
"2011-11-17",54.854286,54.939999,53.642857,53.915714,119975100,46.674698
"2011-11-18",54.131428,54.284286,53.554287,53.562859,92984500,46.369225
"2011-11-21",52.914288,53.097141,52.272858,52.715714,111995100,45.635864
"2011-11-22",53.002857,53.990002,52.991428,53.787144,102255300,46.563393
"2011-11-23",53.501427,53.691429,52.41143,52.427143,107067800,45.386036
"2011-11-25",52.631428,53.021427,51.902859,51.938572,63690200,44.963081
"2011-11-28",53.192856,53.817142,52.904285,53.73143,86603300,46.515156
"2011-11-29",53.691429,54.118572,52.885715,53.314285,93963800,46.154041
"2011-11-30",54.470001,54.611427,54.042858,54.599998,101484600,47.267067
"2011-12-01",54.648571,55.57143,54.392857,55.418571,96795300,47.975708
"2011-12-02",55.689999,56.232857,55.511429,55.671429,94763900,48.194618
"2011-12-05",56.212856,56.630001,55.77,56.144287,89302500,48.603958
"2011-12-06",56.072857,56.375713,55.625713,55.849998,70899500,48.349205
"2011-12-07",55.704285,55.848572,55.251427,55.584286,76186600,48.119171
"2011-12-08",55.921429,56.5,55.747143,55.808571,94089100,48.313335
"2011-12-09",56.121429,56.291428,55.861427,56.23143,74248300,48.679405
"2011-12-12",55.954285,56.271427,55.635715,55.977142,75266800,48.459263
"2011-12-13",56.142857,56.485714,55.299999,55.544285,84732200,48.084549
"2011-12-14",55.242859,55.34,53.954285,54.312859,101721900,47.018505
"2011-12-15",54.761429,54.82,54.044285,54.134285,64050000,46.863922
"2011-12-16",54.337143,54.878571,54.224285,54.431427,105369600,47.121143
"2011-12-19",54.638573,54.978573,54.354286,54.601429,58882600,47.268322
"2011-12-20",55.394287,56.585712,55.322857,56.564285,84303800,48.967567
"2011-12-21",56.669998,56.757141,56.001427,56.635715,65737000,49.0294
"2011-12-22",56.714287,57.01857,56.585712,56.935715,50589700,49.289097
"2011-12-23",57.098572,57.655716,57.07,57.618572,67349800,49.880241
"2011-12-27",57.585712,58.441429,57.574287,58.075714,66269000,50.275993
"2011-12-28",58.127144,58.32143,57.334286,57.52,57165500,49.794914
"2011-12-29",57.628571,57.950001,57.215714,57.874287,53994500,50.101627
"2011-12-30",57.644287,58.040001,57.64143,57.857143,44915500,50.086784
"2012-01-03",58.485714,58.92857,58.42857,58.747143,75555200,50.857235
"2012-01-04",58.57143,59.240002,58.468571,59.062859,65005500,51.130558
"2012-01-05",59.278572,59.792858,58.952858,59.718571,67817400,51.698215
"2012-01-06",59.967144,60.392857,59.888573,60.342857,79573200,52.238651
"2012-01-09",60.785713,61.107143,60.192856,60.247143,98506100,52.155792
"2012-01-10",60.844284,60.857143,60.214287,60.462856,64549100,52.342537
"2012-01-11",60.382858,60.407143,59.901428,60.364285,53771200,52.257195
"2012-01-12",60.325714,60.414288,59.82143,60.19857,53146800,52.113747
"2012-01-13",59.957142,60.064285,59.808571,59.972858,56505400,51.918343
"2012-01-17",60.599998,60.855713,60.422855,60.671429,60724300,52.523098
"2012-01-18",60.994286,61.352856,60.900002,61.30143,69197800,53.068489
"2012-01-19",61.450001,61.624287,60.93,61.107143,65434600,52.900303
"2012-01-20",61.07,61.07143,59.964287,60.042858,103493600,51.978935
"2012-01-23",60.381428,61.207142,60.328571,61.058571,76515600,52.858246
"2012-01-24",60.728573,60.728573,59.935715,60.058571,136909500,51.99255
"2012-01-25",64.919998,64.921425,63.389999,63.808571,239578500,55.238914
"2012-01-26",64.05143,64.112854,63.305714,63.51857,80996300,54.987858
"2012-01-27",63.477142,64.068573,63.395714,63.897144,74927300,55.315582
"2012-01-30",63.672855,64.842857,63.627144,64.715714,94835300,56.024223
"2012-01-31",65.084282,65.46286,64.724289,65.211426,97920900,56.453358
"2012-02-01",65.487144,65.57,65.078575,65.169998,67511500,56.417503
"2012-02-02",65.128571,65.309998,64.854286,65.017143,46699100,56.285168
"2012-02-03",65.328575,65.714287,65.080002,65.668571,71649900,56.849113
"2012-02-06",65.482857,66.425713,65.457146,66.281425,62353200,57.379662
"2012-02-07",66.464287,67.10714,66.368568,66.975716,79055900,57.980694
"2012-02-08",67.214287,68.112854,67.099998,68.097145,101972500,58.9515
"2012-02-09",68.68,70.964287,68.651428,70.452858,221053700,60.990883
"2012-02-10",70.137146,71.08857,69.792854,70.488571,157825500,61.021763
"2012-02-13",71.361427,71.975716,71.012856,71.800003,129304000,62.157066
"2012-02-14",72.094284,72.794289,71.714287,72.779999,115099600,63.005447
"2012-02-15",73.465714,75.184288,70.984283,71.095711,376530000,61.547375
"2012-02-16",70.214287,72.127144,69.51857,71.744286,236138000,62.108814
"2012-02-17",71.872856,72.538574,71.471428,71.73143,133951300,62.09771
"2012-02-21",72.41143,73.550003,72.017143,73.550003,151398800,63.672047
"2012-02-22",73.297142,73.641426,72.724289,73.291428,120825600,63.4482
"2012-02-23",73.582855,73.975716,72.785713,73.769997,142006900,63.862495
"2012-02-24",74.238571,74.699997,74.091431,74.629997,103768000,64.60701
"2012-02-27",74.472855,75.5,73.754288,75.108574,136895500,65.021309
"2012-02-28",75.422859,76.487144,75.121429,76.487144,150096800,66.214722
"2012-02-29",77.365715,78.230003,76.528572,77.491432,238002800,67.084114
"2012-03-01",78.309998,78.315712,76.96714,77.781425,170817500,67.335175
"2012-03-02",77.748573,78.114288,77.502853,77.882858,107928100,67.422981
"2012-03-05",77.917145,78.211426,75.14286,76.165718,202281100,65.93647
"2012-03-06",74.808571,76.241432,73.745712,75.751427,202559700,65.577812
"2012-03-07",76.685715,76.825714,74.757141,75.812859,199630200,65.630989
"2012-03-08",76.384285,77.57,76.017143,77.427139,129114300,67.028465
"2012-03-09",77.744286,78.248573,77.587143,77.881432,104729800,67.421776
"2012-03-12",78.425713,78.85714,78.14286,78.85714,101820600,68.266411
"2012-03-13",79.648575,81.168571,79.39286,81.157143,172713800,70.257507
"2012-03-14",82.578575,84.959999,82.199997,84.225716,354711000,72.913986
"2012-03-15",85.658569,85.715714,82.650002,83.651428,289929500,72.416817
"2012-03-16",83.531425,84.171425,82.571426,83.652855,206371900,72.418053
"2012-03-19",85.48143,85.96714,84.150002,85.871429,225309000,74.338669
"2012-03-20",85.644287,86.699997,84.497147,86.565712,204165500,74.939705
"2012-03-21",86.105713,87.092857,85.915718,86.071426,161010500,74.51181
"2012-03-22",85.397141,86.35714,85.075714,85.620003,155967700,74.121017
"2012-03-23",85.784286,85.971428,84.914284,85.150002,107622200,73.714111
"2012-03-26",85.684288,86.735718,85.03714,86.711426,148935500,75.065872
"2012-03-27",86.597145,88.040001,86.580002,87.78286,151782400,75.993385
"2012-03-28",88.339996,88.778572,87.187141,88.23143,163865100,76.381721
"2012-03-29",87.540001,88.080002,86.747147,87.122856,152059600,75.422028
"2012-03-30",86.96714,87.222855,85.419998,85.650002,182759500,74.146996
"2012-04-02",85.975716,88.395714,85.76857,88.375717,149587900,76.50663
"2012-04-03",89.614288,90.315712,88.93,89.902855,208639900,77.828667
"2012-04-04",89.192856,89.408569,88.14286,89.187141,143245200,77.209068
"2012-04-05",89.568573,90.665718,89.057144,90.525711,160324500,78.367867
"2012-04-09",89.447144,91.405716,89.328575,90.889999,149384200,78.683235
"2012-04-10",91.418571,92,89.428574,89.777145,222431300,77.719849
"2012-04-11",90.885712,90.98143,89.048569,89.457146,174153700,77.442818
"2012-04-12",89.285713,90.190002,88.64286,88.96714,153584200,77.018639
"2012-04-13",89.158569,89.242859,86.215714,86.461426,214911200,74.849457
"2012-04-16",87.151428,87.182854,82.60714,82.875717,262696700,71.745285
"2012-04-17",82.705711,87.14286,81.701431,87.099998,256382000,75.402229
"2012-04-18",87.674286,88.60714,86.101425,86.905716,238632800,75.234032
"2012-04-19",85.745712,86.389999,83.502853,83.919998,208679800,72.649338
"2012-04-20",84.482857,84.945717,81.488571,81.854286,257746300,70.861046
"2012-04-23",81.515717,82.381432,79.517143,81.671425,241632300,70.702736
"2012-04-24",80.372856,81.098572,79.285713,80.040001,269037300,69.290413
"2012-04-25",87.94857,88.285713,86.571426,87.14286,226444400,75.439346
"2012-04-26",87.752853,87.812859,86.01857,86.814285,134017100,75.1549
"2012-04-27",86.438568,86.597145,85.785713,86.14286,101680600,74.573639
"2012-04-30",85.400002,85.485718,83.285713,83.425713,126536200,72.221428
"2012-05-01",83.557144,85.251427,83.03286,83.16143,152749800,71.99263
"2012-05-02",82.891426,83.914284,82.694283,83.711426,106847300,72.468765
"2012-05-03",84.35714,84.485718,82.900002,83.117142,97637400,71.954292
"2012-05-04",82.440002,82.622856,80.738571,80.75,132498100,69.905052
"2012-05-07",80.214287,81.824287,80.175713,81.354286,115029600,70.428207
"2012-05-08",81.368568,81.64286,79.818573,81.168571,124313000,70.26741
